Number,SMILEs,NumAtoms,MW,FSP3,Cm
111,*c1ccc(Cl)nc1,0.09230769230769231,0.1119404935463088,0.0,0.13205021006728063
112,CSC(c1ccc(Br)cc1)*,0.13846153846153847,0.22964436803368954,0.25,0.1531212046761784
113,N=C(NCS(=O)(=O)O)*,0.1076923076923077,0.13989493647440632,0.5,0.14278919895442216
114,O=C(NC*)NC*,0.09230769230769231,0.08189068893537677,0.6666666666666666,0.07287763939351556
115,*C(F)(F)C(F)(F)Cl,0.09230769230769231,0.13799388436194315,1.0,0.10577300338733105
116,Nc1cc(N)nc(*)n1,0.1076923076923077,0.1080463479459434,0.0,0.08459481244772238
117,O=C(O)c1cc(*)ccc1O,0.13846153846153847,0.13986539232920364,0.0,0.1483786248455122
118,Cc1ccc(N(C)C)c(*)c1,0.13846153846153847,0.13655644806650624,0.3333333333333333,0.12359197956321996
119,COc1cc2ccccc2cc1*,0.16923076923076924,0.16268029030531608,0.0909090909090909,0.16126905103537206
120,*C12CC3CC(CC(C3)C1)C2,0.13846153846153847,0.13772457811528813,1.0,0.0785526727860034
121,CCCCCCCCCCCCOc1ccc(*)cc1,0.27692307692307694,0.2811261773625943,0.6666666666666666,0.1629150352246355
122,CC(C)c1cc(C(C)C)c(*)c(C(C)C)c1,0.2153846153846154,0.21512910223296933,0.6,0.07418931242275616
123,Cc1cccc(-c2ccccc2*)c1O,0.2,0.19226761541249887,0.0769230769230769,0.17124244615136594
124,Cc1cccc(-c2ccccc2O)c1*,0.2,0.19226761541249887,0.0769230769230769,0.17124244615136594
125,CC(C)(C)OC(=O)NC*,0.12307692307692308,0.13197142399370942,0.8333333333333334,0.1294016692158486
126,*c1ccccc1-c1cccc2ccccc12,0.23076923076923078,0.21503251560442221,0.0,0.18309803909916034
127,*c1cc2ccccc2cc1S(=O)(=O)O,0.2,0.21953913406110423,0.0,0.19401253313105446
128,*c1ccccc1OC(F)(F)F,0.15384615384615385,0.1671232752184847,0.1428571428571428,0.1489048021802099
129,*c1ccc(C(F)(F)F)cn1,0.13846153846153847,0.15006607661705915,0.1666666666666666,0.14053676510884142
130,Cc1cccc(-c2cccc(C)c2*)c1O,0.2153846153846154,0.20820668174933168,0.1428571428571428,0.17975732573042685
131,*c1ccc(OCCOCC2CO2)cc1,0.2,0.20362165767653492,0.4545454545454545,0.2198871198369394
132,CC(C)(C)OC(=O)NCCC*,0.15384615384615385,0.163849556667375,0.875,0.14436176188983943
133,*c1ccc2c(c1)Cc1ccccc1-2,0.18461538461538463,0.17179693172688942,0.0769230769230769,0.1548238379404421
134,CC(=O)ONc1ccc(*)cc1,0.15384615384615385,0.15468632640144364,0.125,0.14579996435445342
135,O=[N+]([O-])c1ccc(*)c([N+](=O)[O-])c1,0.16923076923076924,0.17393888225408202,0.0,0.19205344620129847
136,*c1ccc(/C=C/c2ccc(F)cc2)cc1,0.2153846153846154,0.20817827391740604,0.0,0.11548475934866431
137,*c1ccc(F)c(C(F)(F)F)c1,0.15384615384615385,0.16938567495304194,0.1428571428571428,0.13407552908354925
138,O=C(NCC*)c1cccc(O)c1,0.16923076923076924,0.17062539273827645,0.2222222222222222,0.18239751701711776
139,*C(F)(F)C(F)(F)OC(F)(F)C(F)F,0.18461538461538463,0.23068068574233655,1.0,0.19340724387214456
140,O=c1nc(*)nc2[nH]ccnc1-2,0.15384615384615385,0.15123193403928695,0.0,0.264319934647616
141,CC(C)Cc1ccc([C@H](C)C(=O)OCCC*)cc1,0.26153846153846155,0.26513711324157235,0.5625,0.17519431046729741
142,O=C(NCC*)c1ccc(Cl)cc1,0.16923076923076924,0.19158582744628375,0.2222222222222222,0.1501148024674679
143,C/C(=C(/C)*)c1ncc(F)cn1,0.15384615384615385,0.15583059387140807,0.25,0.1291331789934147
144,*c1ccc(Br)cc1CSCc1ccccc1,0.23076923076923078,0.316115535788755,0.1428571428571428,0.18374627529752333
145,CCCCCCCCCCCCCCCCOc1cc(*)ccc1OC,0.36923076923076925,0.37900138516588494,0.7391304347826086,0.2745045793323687
146,C/C(=C(/C)*)c1cnc(C)c[n+]1[O-],0.16923076923076924,0.16950726047368364,0.3333333333333333,0.21738827350243964
147,O=c1cnc2c(=O)nc(*)[nH]c2[nH]1,0.16923076923076924,0.16941181015841356,0.0,0.29734461972179416
148,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCCC(*)P(=O)(O)O,0.3230769230769231,0.35611830839315095,0.6666666666666666,0.26122935509102585
149,CCCCCCCCCCCCCC(=O)Nc1ccc(*)cc1,0.3230769230769231,0.3277752463243109,0.65,0.21542220209129587
150,O=C(O)C=CSc1nnc(*)s1,0.15384615384615385,0.19680718695421465,0.0,0.24657280817924188
151,*c1ccc(N2CCCCS2(=O)=O)cc1,0.2,0.2230026169294771,0.4,0.2040698018263916
152,*c1nnc(SCCCCS(=O)(=O)O)s1,0.2,0.27194590239750754,0.6666666666666666,0.2749407436641254
153,*CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.4,0.49211569032736086,1.0,0.30633910634143413
154,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,0.27692307692307694,0.3652883565387444,1.0,0.253452604647768
155,Cc1nc2c(=O)nc(*)nc-2[nH]c1C,0.18461538461538463,0.1831100667129526,0.25,0.2933927554058627
156,*CC#CCNc1nc2ccccc2s1,0.2,0.212771252183142,0.1818181818181818,0.23928023049457703
157,CC(C)(C)OC(=O)N1CCC(C*)CC1,0.2,0.2093759481113906,0.9090909090909092,0.15621735483763377
158,O=C(O)CC(Sc1nnc(*)s1)C(=O)O,0.2,0.24910600552930054,0.3333333333333333,0.32617250045486246
159,*c1ccc(-c2cc(Cl)cnc2-c2cccnc2)cc1,0.27692307692307694,0.28600550657414064,0.0,0.25898290299923404
160,*C(CCCc1cccc(Oc2ccccc2)c1)P(=O)(O)O,0.3076923076923077,0.3309660140061977,0.25,0.2979247015026399
161,Cc1onc(-c2ccccc2)c1-c1ccc(*)cc1,0.26153846153846155,0.2502741355780825,0.0625,0.20846363179811742
162,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(*)c1,0.35384615384615387,0.3572625758631154,0.4,0.378385982306138
163,*C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(Cl)C(F)(F)Cl,0.35384615384615387,0.47716976179464804,1.0,0.5759878076931362
164,Nc1ccc(*)c2c1C(=O)c1ccccc1C2=O,0.24615384615384617,0.2365758790235434,0.0,0.2518322861016298
165,CCOP(=O)(OCC)C(CCCc1cccc(Oc2ccccc2)c1)*,0.36923076923076925,0.39472227935352894,0.4,0.3357486154824845
166,COc1cc(C(=O)Nc2cccc(*)c2)cc(OC)c1OC,0.3076923076923077,0.3093953790684279,0.1875,0.2754987864297962
167,CCCCNc1cc(C(=O)O)cc(*)c1Oc1ccccc1,0.3076923076923077,0.3071545692861341,0.2352941176470588,0.2720643387348974
168,*c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,0.46153846153846156,0.5467087254087606,0.5714285714285714,0.364533492848134
169,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1*,0.2923076923076923,0.29463353328659314,0.2857142857142857,0.3279653271518185
170,O=c1nc(*)nc2[nH]c(-c3ccccc3)c(-c3ccccc3)nc1-2,0.3384615384615385,0.32417426954941797,0.0,0.3530456574494958
171,Cc1nnc(*)n1N=Cc1ccccc1C(=O)O,0.24615384615384617,0.2445255267096119,0.0909090909090909,0.2888337995655176
172,*c1ccccc1C1=C(O)c2ccccc2S1(=O)=O,0.26153846153846155,0.27642297670898697,0.0,0.2717300275748746
173,COc1ccc(C(Cc2ccncc2)c2ccc(*)cc2)cc1OC1CCCC1,0.4153846153846154,0.4073239935957389,0.32,0.2988309755979399
174,*c1cccc2c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cccc12,0.5230769230769231,0.6035925680566433,0.4444444444444444,0.4123308019439725
175,*c1ccc2c(c1)N(C1CN3CCC1CC3)c1ccccc1S2,0.3230769230769231,0.3334113601783559,0.3684210526315789,0.40215869899735884
176,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(*)c1,0.27692307692307694,0.328140002886236,0.5384615384615384,0.37501938526022033
177,CCOC(=O)CCSC(C)(C)CC(=O)Nc1ccccc1NC(=O)CC(C)(C)*,0.4153846153846154,0.44717222759445935,0.5714285714285714,0.42567023797226433
178,*c1ccc2c(c1)N(C1CN3CCC1CC3)c1ccccc1S2=O,0.3384615384615385,0.35159123629748246,0.3684210526315789,0.48298069316737535
179,N#Cc1cc(F)cc(Oc2ccc(*)c3c2[C@@H](F)[C@@H](F)[C@H]3O)c1,0.3230769230769231,0.3297808392582604,0.1875,0.44017075782865384
