Number,SMILEs,NumAtoms,MW,FSP3,Cm
452,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(Cl)c(S(=O)CC)c1OCC1CC1,33,499.9770000000004,0.55,504.16731559247256
453,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(C(F)(F)F)c(S(=O)CCOC)c1OCC1CC1,38,563.5550000000001,0.5909090909090909,539.3145205174148
454,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(C(F)(F)F)c(S(=O)CC)c1OCC1CC1,36,533.5290000000001,0.5714285714285714,510.9746705145302
455,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(Cl)c(S(=O)CCOC)c1OC,32,489.93800000000033,0.5,511.3372405939149
456,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(Cl)c(S(=O)CC)c1OC,30,459.91200000000026,0.47058823529411764,482.99739059103024
457,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(C(F)(F)F)c(S(=O)CCOC)c1OC,35,523.4900000000002,0.5263157894736842,518.1445955159726
458,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(C(F)(F)F)c(S(=O)CC)c1OC,33,493.4640000000002,0.5,489.80474551308794
459,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(S(C)(=O)=O)c(S(=O)CCOC)c1C,34,517.5860000000004,0.5263157894736842,520.8172682548477
460,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(S(C)(=O)=O)c(S(=O)CC)c1C,32,487.5600000000003,0.5,492.4774182519632
461,CCc1c(C(=O)N=c2ncn(C(C)OC(=O)OC3CCCCC3)n2C)ccc(C(F)(F)F)c1S(=O)CC,37,544.5960000000002,0.5833333333333334,482.7588830296746
462,Cc1c(C(=O)N=c2ncn(C(C)OC(=O)OC3CCCCC3)n2C)ccc(S(C)(=O)=O)c1CS(C)=O,36,540.6640000000003,0.5652173913043478,497.7714057714345
463,Cc1c(C(=O)N=c2ncn(C(C)OC(=O)OC3CCCCC3)n2C)ccc(C(F)(F)F)c1CS(C)=O,36,530.5690000000003,0.5652173913043478,466.75888302967456
464,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(C(F)(F)F)c(S(=O)CCOC)c1C,34,507.49100000000027,0.5263157894736842,489.80474551308794
465,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(C(F)(F)F)c(S(=O)CC)c1C,32,477.4650000000002,0.5,461.4648955102033
466,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(I)c(S(=O)CC)c1C,29,535.3640000000001,0.47058823529411764,454.6575405881456
467,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(Br)c(S(=O)CC)c1C,29,488.3640000000002,0.47058823529411764,454.6575405881456
468,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(Cl)c(S(=O)CCOC)c1C,31,473.9390000000003,0.5,482.99739059103024
469,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(Cl)c(S(=O)CC)c1C,29,443.91300000000024,0.47058823529411764,454.6575405881456
470,CCOC(=O)OC(C)OC(=Nc1nnnn1C)c1ccc(F)c(S(=O)CC)c1C,29,427.4580000000002,0.47058823529411764,454.6575405881456
471,CCS(=O)c1cc(C)c(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1F,29,420.46600000000007,0.3157894736842105,434.99413438971703
472,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1C#N,30,427.4860000000001,0.3,440.3631307382612
473,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1C#N,29,413.4590000000001,0.2631578947368421,434.3631307382612
474,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1OC,30,432.5020000000001,0.35,446.8891995499288
475,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1OC,29,418.47500000000014,0.3157894736842105,440.8891995499288
476,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1C,29,416.5030000000001,0.35,418.54934954704413
477,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)cc1C,28,402.4760000000001,0.3157894736842105,412.54934954704413
478,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(F)c1,29,420.46600000000007,0.3157894736842105,434.16405939115936
479,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(F)c1,28,406.4390000000001,0.2777777777777778,428.16405939115936
480,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(CC)c1,30,430.53000000000014,0.38095238095238093,424.54934954704413
481,CCc1cc(S(=O)CC)ccc1OCc1c(OC)cccc1-n1nnn(C)c1=O,29,416.5030000000001,0.35,418.5493495470442
482,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(Cl)c1,29,436.92100000000005,0.3157894736842105,434.16405939115936
483,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(Cl)c1,28,422.8940000000001,0.2777777777777778,428.16405939115936
484,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(C(F)(F)F)c1,32,470.47300000000007,0.35,440.97141431321705
485,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(C(F)(F)F)c1,31,456.4460000000001,0.3157894736842105,434.97141431321705
486,CCCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(C)c1,29,416.5030000000001,0.35,418.54934954704413
487,CCS(=O)c1ccc(OCc2c(OC)cccc2-n2nnn(C)c2=O)c(C)c1,28,402.4760000000001,0.3157894736842105,412.54934954704413
488,CCCS(=O)c1cc(C)c(OCc2c(C3CC3)cccc2-n2nnn(C)c2=O)cc1C,31,440.5690000000001,0.43478260869565216,408.20949954415954
489,CCS(=O)c1cc(C)c(OCc2c(C3CC3)cccc2-n2nnn(C)c2=O)cc1C,30,426.5420000000001,0.4090909090909091,402.20949954415954
490,CCCS(=O)c1cc(C)c(OCc2c(C3CC3)cccc2-n2nnn(C)c2=O)cc1C#N,32,451.5520000000001,0.391304347826087,430.0232807353766
491,CCS(=O)c1cc(C)c(OCc2c(C3CC3)cccc2-n2nnn(C)c2=O)cc1C#N,31,437.5250000000001,0.36363636363636365,424.0232807353766
492,CC1=C(C(=O)Nc2ccccc2-c2nnc(-c3ccn(C)n3)cc2F)S(=O)CCO1,30,427.4610000000002,0.2,493.26555296192583
493,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3ccc(C(F)(F)F)c3)c(F)c2F)S(=O)CCO1,34,498.43300000000016,0.19047619047619047,522.8446901912222
494,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cc(C(F)(F)F)cc3C(F)(F)F)cc2F)S(=O)CCO1,37,548.4399999999999,0.22727272727272727,534.4821201118376
495,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cc(Br)nn3)c(F)c2F)S(=O)CCO1,31,511.30800000000016,0.16666666666666666,529.9689038384887
496,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3ccc(C(F)F)c3)cc2F)S(=O)CCO1,32,462.45300000000015,0.19047619047619047,495.93240042937634
497,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cc(C(F)(F)F)nn3)c(F)c2F)S(=O)CCO1,34,500.40900000000016,0.21052631578947367,536.7762587605464
498,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cc(-c4ccccc4)nn3)cc2F)S(=O)CCO1,35,490.5200000000002,0.125,515.8342216553062
499,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3nc(Cl)c(Cl)n3)c(F)c2F)S(=O)CCO1,32,501.3020000000002,0.16666666666666666,500.00149145317
500,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cc(C(F)F)nn3)cc2F)S(=O)CCO1,32,464.42900000000014,0.21052631578947367,509.86396899870044
501,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3ncc(Br)n3)c(F)c2F)S(=O)CCO1,31,511.30800000000016,0.16666666666666666,537.7826850297057
502,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3nc(Br)c(Br)n3)cc2F)S(=O)CCO1,31,572.2139999999999,0.16666666666666666,477.5567066104971
503,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3ncc(C(F)(F)F)n3)c(F)c2F)S(=O)CCO1,34,500.40900000000016,0.21052631578947367,544.5900399517634
504,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3ncc(-c4ccccc4)n3)cc2F)S(=O)CCO1,35,490.5200000000002,0.125,523.6480028465232
505,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3nc(Br)nc3Br)c(F)c2F)S(=O)CCO1,32,590.204,0.16666666666666666,565.0575448709362
506,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3ncc(C(F)F)n3)cc2F)S(=O)CCO1,32,464.42900000000014,0.21052631578947367,517.6777501899174
507,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3nc(C)nc3C)c(F)c2F)S(=O)CCO1,32,460.46600000000024,0.25,533.8281251827058
508,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cnc(-c4ccccc4)n3)cc2F)S(=O)CCO1,35,490.5200000000002,0.125,523.6480028465232
509,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cnc(C(F)F)n3)c(F)c2F)S(=O)CCO1,33,482.41900000000015,0.21052631578947367,540.1225350325905
510,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3nc(C(F)(F)F)nc3C(F)(F)F)cc2F)S(=O)CCO1,37,550.4159999999999,0.25,556.2274698723787
511,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cc(Cl)c(Cl)n3)c(F)c2F)S(=O)CCO1,32,500.31400000000025,0.15789473684210525,551.7698324913869
512,CC1=C(C(=O)Nc2ccccc2-c2nnc(-n3cnc(F)n3)cc2F)S(=O)CCO1,30,432.41200000000015,0.16666666666666666,515.3379001870328
513,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2ccc(Cl)c(Cl)c2)ccn1,34,512.4180000000001,0.2,452.29808198122396
514,N#C[C@H](c1ccc(F)cc1)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(Cl)cncc1Cl,33,505.398,0.20833333333333334,359.160744594463
515,N#Cc1ccc([C@H](C#N)[C@@H](CC(=O)OCCS(=O)c2ccccc2)c2ccnc(F)c2)cc1,33,461.5180000000001,0.2,407.5134471356664
516,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2ccc(F)c(Cl)c2)ccn1,34,495.96300000000014,0.2,452.29808198122396
517,N#C[C@H](c1cccc(F)c1)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(Cl)cncc1Cl,33,505.398,0.20833333333333334,385.5005945973475
518,N#Cc1cccc([C@H](C#N)[C@@H](CC(=O)OCCS(=O)c2ccccc2)c2ccnc(F)c2)c1,33,461.51800000000003,0.2,429.853297138551
519,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2ccc(F)c(Br)c2)ccn1,34,540.4140000000001,0.2,452.29808198122396
520,N#C[C@H](c1ccccc1F)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(Cl)cncc1Cl,33,505.398,0.20833333333333334,385.5005945973475
521,N#C[C@@H](c1cccc(I)c1)[C@@H](CC(=O)OCCS(=O)c1ccccc1)c1ccnc(F)c1,32,562.4040000000003,0.20833333333333334,423.6542257914491
522,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2ccc(F)c(C#N)c2)ccn1,35,486.52800000000013,0.19230769230769232,458.4971533283258
523,N#C[C@H](c1ccccc1)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(Cl)cncc1Cl,32,487.408,0.20833333333333334,341.1309972510689
524,N#C[C@@H](c1ccc(Br)cc1)[C@@H](CC(=O)OCCS(=O)c1ccccc1)c1ccnc(F)c1,32,515.4040000000002,0.20833333333333334,397.3143757885646
525,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2ccc(Br)c(F)c2)ccn1,34,540.4140000000001,0.2,452.29808198122396
526,N#C[C@H](c1ccc(Cl)c(Cl)c1)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(F)cncc1F,34,523.3880000000003,0.20833333333333334,407.9453794400204
527,N#C[C@@H](c1cccc(Br)c1)[C@@H](CC(=O)OCCS(=O)c1ccccc1)c1ccnc(F)c1,32,515.4040000000002,0.20833333333333334,423.6542257914491
528,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2ccc(Cl)c(F)c2)ccn1,34,495.96300000000014,0.2,452.29808198122396
529,N#C[C@H](c1ccc(F)c(Cl)c1)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(F)cncc1F,34,506.9330000000001,0.20833333333333334,407.9453794400204
530,N#C[C@@H](c1ccc(Cl)cc1)[C@@H](CC(=O)OCCS(=O)c1ccccc1)c1ccnc(F)c1,32,470.9530000000001,0.20833333333333334,397.3143757885646
531,N#Cc1cc([C@@H](CC(=O)OCCS(=O)c2ccccc2)[C@H](C#N)c2cc(F)c(F)c(F)c2)ccn1,35,497.4980000000001,0.2,425.9582319783394
532,N#C[C@H](c1ccc(F)c(Br)c1)[C@H](CC(=O)OCCS(=O)c1ccccc1)c1c(F)cncc1F,34,551.3840000000002,0.20833333333333334,407.9453794400204
533,N#C[C@@H](c1cccc(Cl)c1)[C@@H](CC(=O)OCCS(=O)c1ccccc1)c1ccnc(F)c1,32,470.95300000000003,0.20833333333333334,423.6542257914491
534,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccc(Br)cc1,28,483.8150000000001,0.35,377.38956328495874
535,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccc(Br)cc1,29,485.3500000000001,0.35,399.83434812763164
536,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1cccc(Br)c1,28,483.8150000000001,0.35,403.7294132878433
537,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1cccc(Br)c1,29,485.3500000000001,0.35,426.1741981305162
538,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccc(Cl)cc1,28,439.36400000000015,0.35,377.38956328495874
539,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccc(Cl)cc1,29,440.8990000000001,0.35,399.83434812763164
540,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1cccc(Cl)c1,28,439.36400000000015,0.35,403.7294132878433
541,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1cccc(Cl)c1,29,440.8990000000001,0.35,426.1741981305162
542,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccc(F)cc1,28,422.9090000000001,0.35,377.38956328495874
543,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccc(F)cc1,29,424.4440000000001,0.35,399.83434812763164
544,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1cccc(F)c1,28,422.9090000000001,0.35,403.7294132878433
545,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1cccc(F)c1,29,424.4440000000001,0.35,426.1741981305162
546,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccccc1F,28,422.9090000000001,0.35,403.7294132878433
547,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccccc1F,29,424.4440000000001,0.35,426.1741981305162
548,CCS(=O)CCOC(=O)C[C@H](c1ccc(Cl)nc1)[C@H](C#N)c1ccccc1,27,404.9190000000001,0.35,359.35981594156465
549,CCS(=O)CCOC(=O)C[C@@H](c1cnc(F)c(F)c1)[C@@H](C#N)c1ccccc1,28,406.45400000000006,0.35,381.80460078423755
550,CCS(=O)CCOC(=O)C[C@H](c1ccc(F)nc1)[C@H](C#N)c1ccc(Cl)c(Cl)c1,29,457.35400000000016,0.35,426.1741981305162
551,CCS(=O)CCOC(=O)C[C@@H](c1c(F)ccnc1F)[C@@H](C#N)c1ccc(Cl)c(Cl)c1,30,475.34400000000016,0.35,448.6189829731891
552,CCS(=O)CCOC(=O)C[C@H](c1ccc(F)nc1)[C@H](C#N)c1ccc(F)c(Cl)c1,29,440.8990000000001,0.35,426.1741981305162
553,CCS(=O)CCOC(=O)C[C@@H](c1c(F)ccnc1F)[C@@H](C#N)c1ccc(F)c(Cl)c1,30,458.8890000000001,0.35,448.6189829731891
554,CCS(=O)CCOC(=O)C[C@H](c1ccc(F)nc1)[C@H](C#N)c1ccc(F)c(Br)c1,29,485.3500000000001,0.35,426.1741981305162
555,COCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,34,496.54200000000037,0.6190476190476191,520.0232807353765
556,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCO2)c1=O,35,511.59700000000043,0.6956521739130435,547.2290495528133
557,CCOCCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,35,510.56900000000036,0.6363636363636364,536.0232807353765
558,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CCC2CO2)c1=O,35,511.59700000000043,0.6956521739130435,547.2290495528133
559,COCCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,34,496.54200000000037,0.6190476190476191,526.0232807353765
560,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CO2)c1=O,34,497.5700000000004,0.6818181818181818,541.2290495528133
561,CCOCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,34,496.54200000000037,0.6190476190476191,524.0232807353765
562,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCCCC2)c1=O,37,537.6790000000005,0.7307692307692307,494.0395745427172
563,COCOCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,33,482.5150000000003,0.6,514.0232807353765
564,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCCC2)c1=O,36,523.6520000000005,0.72,491.0395745427172
565,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CCCCC2)c1=O,37,534.6350000000006,0.68,519.0232807353765
566,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CCC2)c1=O,35,509.62500000000045,0.7083333333333334,488.0395745427172
567,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CCCC2)c1=O,36,520.6080000000005,0.6666666666666666,516.0232807353765
568,COCn1nc(C(=O)C2=C(O)CC(C)(C)CC2=O)c(=O)n(CCCCCS(=O)CC2CC2)c1=O,34,495.5980000000004,0.6956521739130435,485.0395745427172
569,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CCC2)c1=O,35,506.5810000000005,0.6521739130434783,513.0232807353765
570,CCOCCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CC(C)(C)CC2=O)nn(COC)c1=O,38,557.6660000000003,0.72,550.549349547044
571,N#CCn1nc(C(=O)C2=C(O)CCCC2=O)c(=O)n(CCCCCS(=O)CCOC2CC2)c1=O,34,492.5540000000004,0.6363636363636364,510.0232807353765
572,COCCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CC(C)(C)CC2=O)nn(COC)c1=O,37,543.6390000000004,0.7083333333333334,540.549349547044
573,CCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,33,480.54300000000035,0.6190476190476191,503.6834307324919
574,CCOCOCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CC(C)(C)CC2=O)nn(COC)c1=O,37,543.6390000000004,0.7083333333333334,538.549349547044
575,COCCS(=O)CCCCCn1c(=O)c(C(=O)C2=C(O)CCCC2=O)nn(CC#N)c1=O,32,466.5160000000003,0.6,493.6834307324919
576,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(C)cc(F)c2)=NO1,24,356.41900000000004,0.5,408.043015811739
577,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(CC)c2)=NO1,25,368.43000000000006,0.5294117647058824,402.7227158175082
578,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(CC)c2)=NO1,26,384.47300000000007,0.5555555555555556,424.043015811739
579,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(CC)c2)=NO1,25,370.4460000000001,0.5294117647058824,414.043015811739
580,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(Br)c2)=NO1,24,419.272,0.4666666666666667,412.33742566162346
581,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(Br)c2)=NO1,25,435.315,0.5,433.65772565585416
582,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(Br)c2)=NO1,24,421.288,0.4666666666666667,423.65772565585416
583,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(Cl)c2)=NO1,24,374.82099999999997,0.4666666666666667,412.33742566162346
584,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(Cl)c2)=NO1,25,390.864,0.5,433.65772565585416
585,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(Cl)c2)=NO1,24,376.83700000000005,0.4666666666666667,423.65772565585416
586,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cccc(C#N)c2)=NO1,24,347.396,0.4375,396.0917121660524
587,CCOC1(C(=O)NCCS(=O)CC)CC(c2cccc(C#N)c2)=NO1,25,363.439,0.47058823529411764,417.4120121602831
588,CCOC1(C(=O)NCCS(C)=O)CC(c2cccc(C#N)c2)=NO1,24,349.41200000000003,0.4375,407.4120121602831
589,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cc(F)cc(F)c2)=NO1,24,358.366,0.4666666666666667,367.96782831534483
590,CCOC1(C(=O)NCCS(=O)CC)CC(c2cc(F)cc(F)c2)=NO1,25,374.409,0.5,389.28812830957554
591,CCOC1(C(=O)NCCS(C)=O)CC(c2cc(F)cc(F)c2)=NO1,24,360.382,0.4666666666666667,379.28812830957554
592,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cccc(OC(F)(F)F)c2)=NO1,27,406.382,0.5,431.0398457438929
593,CCOC1(C(=O)NCCS(=O)CC)CC(c2cccc(OC(F)(F)F)c2)=NO1,28,422.425,0.5294117647058824,452.3601457381236
594,CCOC1(C(=O)NCCS(C)=O)CC(c2cccc(OC(F)(F)F)c2)=NO1,27,408.398,0.5,442.3601457381236
595,CCOC1(C(=O)NC2CS(=O)C2)CC(c2cccc(C(F)(F)F)c2)=NO1,26,390.383,0.5,396.69999574100825
596,CCOC1(C(=O)NCCS(=O)CC)CC(c2cccc(C(F)(F)F)c2)=NO1,27,406.426,0.5294117647058824,418.02029573523896
597,O=S(CC(F)(F)F)c1cncc(F)c1C(F)=C(F)c1ccc(Cl)cc1,25,399.74300000000005,0.13333333333333333,328.69794153516415
598,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(SC(F)(F)F)cn1,27,426.407,0.25,407.39049407925216
599,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(OC(F)(F)F)cn1,27,410.339,0.25,407.39049407925216
600,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)cn1,29,444.347,0.29411764705882354,402.6653539204828
601,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)F)cn1,26,394.34,0.25,373.0506440763675
602,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(CC(F)(F)F)c1,27,408.367,0.29411764705882354,379.0506440763675
603,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(SC(F)(F)F)c1,27,426.407,0.25,407.39049407925216
604,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(OC(F)(F)F)c1,27,410.339,0.25,407.39049407925216
605,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(C(=O)C(F)(F)F)c1,28,422.35,0.23529411764705882,404.22056907780984
606,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(C(F)(F)C(F)(F)F)c1,29,444.347,0.29411764705882354,402.6653539204828
607,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccnc(C(F)(F)F)c1,26,394.34,0.25,373.0506440763675
608,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(CC(F)(F)F)nc1,27,408.367,0.29411764705882354,379.0506440763675
609,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(SC(F)(F)F)nc1,27,426.407,0.25,407.39049407925216
610,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(OC(F)(F)F)nc1,27,410.339,0.25,407.39049407925216
611,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(=O)C(F)(F)F)nc1,28,422.35,0.23529411764705882,404.22056907780984
612,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)nc1,29,444.347,0.29411764705882354,402.6653539204828
613,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)F)nc1,26,394.34,0.25,373.0506440763675
614,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1c(Cl)cc(C(F)(F)C(F)(F)F)cc1Cl,31,512.249,0.2777777777777778,375.1427263778371
615,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1c(F)cc(C(F)(F)C(F)(F)F)cc1F,31,479.339,0.2777777777777778,375.1427263778371
616,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)c(C)c1,30,457.386,0.3157894736842105,381.8678665366064
617,CCCS(=O)c1cncc(F)c1C(F)=C(F)c1ccc(C(F)(F)C(F)(F)F)c(Br)c1,30,522.255,0.2777777777777778,397.48257638072164
618,CCS(=O)c1cncc(C)c1C1(c2ccc(OC(F)(F)C(F)(F)F)cc2Cl)CSC1,30,485.92700000000013,0.42105263157894735,386.148221852703
619,CCCS(=O)c1cncc(C)c1C1(c2cccc(SCC(F)(F)F)c2)CSC1,28,445.59700000000015,0.45,340.0887271659148
620,CCS(=O)c1cncc(C)c1C1(c2ccc(OC(F)(F)C(F)(F)F)cc2F)CSC1,30,469.4720000000001,0.42105263157894735,386.148221852703
621,CCCS(=O)c1cncc(C)c1C1(c2cccc(SC(C)C)c2)CSC1,26,405.65400000000017,0.47619047619047616,320.0065124026265
622,CCS(=O)c1cncc(C)c1C1(c2cccc(OC(F)(F)C(F)(F)F)c2)CSC1,29,451.4820000000001,0.42105263157894735,363.7034370100301
