Number,SMILEs,NumAtoms,MW,FSP3,Bottcher
9490,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.C=C[C@@]1(C)C=C2CC[C@H]3[C@](C)4CCC[C@]3(C)[C@H]2CC1,43,598.849,0.5,562.813537528125
9491,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.CC1(C)CC[C@]26CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,55,769.101,0.6458333333333334,742.532337551202
9492,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]26CC[C@H]1C,56,785.0999999999997,0.6458333333333334,806.7218125612981
9493,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.CC1(C)CC[C@]26CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,55,769.1009999999999,0.6458333333333334,737.512787542548
9494,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(=O)(=O)C(F)(F)F,55,806.9660000000003,0.45,694.4988675624486
9495,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(C)(=O)=O,53,767.0230000000003,0.4634146341463415,672.0768027962758
9496,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)C(C)(C)3,60,849.0840000000001,0.2916666666666667,712.7565028020446
9497,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](C)C(C)(C)3)S(C)(=O)=O,57,817.0830000000002,0.4222222222222222,732.3414653027662
9498,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(=O)(=O)c1ccc(F)cc1,58,833.0570000000002,0.37777777777777777,714.0313626432753
9499,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(=O)(=O)C(C)C,55,795.0770000000002,0.4883720930232558,684.4166527991605
9500,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(=O)(=O)C(C)(C)C,56,809.1040000000002,0.5,687.0768027962758
9501,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCCS(=O)(=O)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)c1ccccc1,57,815.0670000000001,0.37777777777777777,700.8316902984391
9502,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCS(=O)(=O)N(CC1CCCCC1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3,59,849.1689999999998,0.5319148936170213,702.2467277977182
9503,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(C)S(=O)(=O)c1ccccc1)C(C)(C)3,54,772.9860000000001,0.3333333333333333,678.8316902984392
9504,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCCS(=O)(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3,58,829.0940000000002,0.391304347826087,704.8316902984393
9505,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(=O)(=O)C1CCCCC1,57,821.1149999999999,0.5111111111111111,691.4166527991605
9506,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(=O)(=O)C(C)C,54,781.0500000000002,0.47619047619047616,678.4166527991605
9507,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)C(C)(C)3)S(C)(=O)=O,53,773.0709999999998,0.6097560975609756,668.3219152941126
9508,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)C(C)(C)3)S(C)(=O)=O,54,783.0220000000003,0.4634146341463415,689.6617652969969
9509,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS(C)(=O)=O)C(C)(C)3)C(=O)NS(=O)(=O)c1ccccc1,64,936.1840000000002,0.3829787234042553,800.8170245917548
9510,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(C1CCCCC1)S(=O)(=O)c1ccccc1)C(C)(C)3,59,841.1049999999998,0.40425531914893614,704.1715403013237
9511,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCCS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3,55,795.077,0.4883720930232558,688.0768027962758
9512,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CCN(C[C@@H](O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@H](C)C(C)(C)3)S(C)(=O)=O,54,785.0130000000003,0.4634146341463415,690.1065501396697
9513,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)C(C)(C)3)S(C)(=O)=O,52,752.9960000000002,0.45,666.0768027962758
9514,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1cccnc1)S(=O)(=O)C(C)(C)C)C(C)(C)3,58,830.0819999999999,0.4,742.5539901859215
9515,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COC1=CCc2ccc(OC)cc2C1(C)3,39,544.6690000000002,0.28125,523.8135375281252
9516,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C=C1C[C@]23C[C@@]1(C)CCC2=O,35,490.6210000000004,0.3793103448275862,482.62406251802906
9517,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCOC(=O)C12CCCC3(CC1)CC2,38,536.6900000000003,0.4838709677419355,475.9639125209137
9518,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C)OC(=O)N[C@H](Cc1ccc(-c2ccccc2)cc1)CC(C)(C)3,50,693.9060000000001,0.3333333333333333,541.5358374156068
9519,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(CON1C(=O)c2ccccc2C1=O)3,40,559.6400000000002,0.25806451612903225,466.9150310988916
9520,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(CO)CCCC1=CC=C(CCC2=CC=C(CCCC(C)(C)3)S2=O)S1=O,52,765.0719999999999,0.4523809523809524,630.6436125266827
9521,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COc1ccc(CCN(C)CCCC3(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,55,770.0010000000001,0.4,693.4443561118721
9522,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COC(=O)CC13C=C(OC)CC(OC)=C1,39,552.6450000000003,0.3333333333333333,470.47368752524034
9523,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CSc1ccc(C(=O)[C@H]2CC[C@@](C)3C2(C)C)cc1,42,602.8180000000001,0.37142857142857144,515.8135375281248
9524,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCOC(=O)C13CC1c1ccc(Cl)cc1,39,565.0870000000003,0.2903225806451613,509.42824737224004
9525,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(CO)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)3,44,612.832,0.4473684210526316,564.1533875310097
9526,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(C)C1CC23CCC4C(C)5CCCC4(C)C2CC1CO3,45,630.8910000000001,0.6153846153846154,642.0030125382211
9527,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]125,44,614.892,0.6153846153846154,588.0030125382211
9528,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC=CC(C)(Cc1ccccc1)3,36,500.6600000000002,0.25806451612903225,428.7188000230773
9529,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3(c1ccccc1)(C1CC1)C1CC1,37,512.6710000000003,0.34375,383.548875021635
9530,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC13CC2CC(=O)C1(Cl)C=C2Cl,36,545.4840000000003,0.35714285714285715,551.5331822120285
9531,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C3(c1ccccc1)(c1ccccc1)C1CC1,40,548.7040000000001,0.22857142857142856,391.8887250245201
9532,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.COC(=O)[C@]1(C)CCC[C@@]24c3ccccc3CC[C@@H]21,43,598.7610000000002,0.3888888888888889,566.1533875310095
9533,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COC(=O)CC3(c1ccccc1)c1ccc(Br)cc1,43,659.5980000000002,0.2,503.84328487151896
9534,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COC(=O)CC3(c1ccccc1)c1ccc(I)cc1,43,706.5980000000002,0.2,503.84328487151896
9535,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C31(c2ccccc2)CCC(=NO)CC1,38,529.6580000000001,0.2903225806451613,444.9902185952861
9536,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COC(=O)CCCC3(c1ccccc1)C(C)C,41,574.7390000000003,0.35294117647058826,481.0586500259619
9537,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)C1(Cl)CCC2C(Cl)(C(Cl)CC3[C@]2(C)CCC[C@@]3(C)4)C1Cl,47,740.6609999999998,0.6052631578947368,739.1415519204511
9538,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CCCCC(CC)(Cc1ccccc1)3,38,530.7300000000004,0.36363636363636365,438.37895002019263
9539,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(C)C1=CC23CCC4C(C)5CCCC4(C)C2CC1C1C(=O)C=CC(=O)C13,51,706.945,0.5227272727272727,695.0225625468748
9540,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(O)C1=CC23CCC4C(C)5CCCC4(C)C2CC1OO3,46,646.846,0.5526315789473685,679.5127875425483
9541,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C=CC1(O)C(C)CCCC1(C)3,35,494.6530000000003,0.41379310344827586,501.3037625237983
9542,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C=C(C)CC13CC(CI)OC1=O,36,620.5050000000003,0.35714285714285715,513.5981723736826
9543,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(COc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)3,46,650.7150000000004,0.25,490.2356022942978
9544,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(COc1ccc(Oc2ccc(Cl)cc2)cc1)3,43,617.1630000000002,0.22857142857142856,479.4282473722405
9545,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(COc1ccc(C(=O)Cc2ccc(Cl)cc2)cc1)3,45,643.2010000000002,0.24324324324324326,486.25832237079806
9546,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(COc1ccc(C(=O)c2ccc(Cl)cc2)cc1)3,44,629.1740000000003,0.2222222222222222,480.2583223707982
9547,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COc1cc(OCC(C)(C)3)ccc1F,38,538.6370000000003,0.3,484.2583223707982
9548,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)C1(O)CC[C@H]2C(=CC[C@H]3[C@](C)4CCC[C@]23C)C1O,45,632.863,0.5526315789473685,639.1729375396636
9549,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)NCCCCN)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]26CC[C@H]1C,66,923.313999999999,0.6607142857142857,876.8037561234107
9550,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.C=C(C)[C@@H]1CC[C@]26CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)NCCCCN)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,66,923.3139999999993,0.6607142857142857,876.6338311219683
9551,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.COc1ccc(Br)c(C24CN(C(c3ccccc3)c3ccccc3)C2)c1,50,748.7389999999999,0.21428571428571427,526.1505472597229
9552,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C31(c2cc(F)ccc2Br)CN(C(c2ccccc2)c2ccccc2)C1,49,736.7029999999999,0.1951219512195122,513.4254071009535
9553,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C31(c2c(F)cccc2Br)CN(C(c2ccccc2)c2ccccc2)C1,49,736.7029999999999,0.1951219512195122,513.4254071009535
9554,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1ccc(C24CN(C(c3ccccc3)c3ccccc3)C2)c(Br)c1,49,732.7400000000001,0.21428571428571427,497.8106972568384
9555,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1ccc(Br)c(C24CN(C(c3ccccc3)c3ccccc3)C2)c1,49,732.74,0.21428571428571427,497.8106972568383
9556,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.Cc1cccc(Br)c1C13CN(C(c2ccccc2)c2ccccc2)C1,49,732.7399999999999,0.21428571428571427,497.8106972568383
9557,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)c1ccccc1C1(C(=O)Nc2ncc(Cl)cc2OC(F)F)CN(C(C)C(C)(C)3)C1,56,806.3719999999998,0.37209302325581395,711.6248943780809
9558,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cnc(NC(=O)C2(c3ccccc3C(C)C)CN(C(=O)CC34CCC3)C2)c(OC(F)F)c1,58,811.9479999999998,0.37777777777777777,707.1605595267539
9559,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H]1[C@H]2[C@H]3CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]26CC[C@]1(C)O,57,803.1149999999997,0.6875,862.721812561298
9560,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.COCC1(CN)CCN(CC23CCC2)CC1,40,566.7640000000001,0.53125,464.0654060916802
9561,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)c1nncn1CC13CCCCC1,39,547.7210000000001,0.45161290322580644,467.66038085943296
9562,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.Cc1cccc([C@@H]2CCN(C(=O)C34CCOCC3)C2)c1,44,613.776,0.3888888888888889,536.4248061032183
9563,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(COC(=O)NCCCN=[N+]=[N-])(COC(=O)NCCCN=[N+]=[N-])3,48,682.7599999999999,0.45161290322580644,480.8449715675592
9564,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(COC(=O)C(C)(COC(=O)NCCCN=[N+]=[N-])COC(=O)NCCCN=[N+]=[N-])(COC(=O)C(C)(COC(=O)NCCCN=[N+]=[N-])COC(=O)NCCCN=[N+]=[N-])3,82,1167.2299999999993,0.5714285714285714,692.7455806228601
9565,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.O=C(C1CC1)N1CCN(c2ccnn3cc(-c4ccc(C56CCNCC5)cc4)cc23)CC1,56,769.9679999999996,0.35555555555555557,647.1212744417373
9566,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.Cc1ccc(S(=O)(=O)N=C2C=CC(=O)[C@@H]3C4C[C@H]5C(C=C4C(C)C)(CC[C@H]4[C@](C)6CCC[C@]54C)[C@H]23)cc1,61,860.1509999999996,0.47058823529411764,757.1026343452388
9567,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C[C@H](O)C/C=C/[C@@H]1C=C[C@@H]2C[C@H](C)CC[C@H]2[C@]1(C)3,42,588.81,0.4722222222222222,571.3624125497597
9568,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.C[C@@]12CCC[C@@](C)4C1CC[C@]13C[C@H](CO)[C@@H](CCC12)C3,44,616.8640000000003,0.6052631578947368,603.6631625353365
9569,Cc1oc2cc(OCCCS7(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC(=O)[C@@H]4[C@@H]6CC(C)(C)CC[C@]67CC[C@]45C)[C@]3(C)CO)OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,86,1225.4979999999998,0.7538461538461538,1521.5248376954337
9570,Cc1oc2cc(OCCCS7(=O))ccc2c(=O)c1-c1ccccc1.C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4C(=O)C=C4[C@@H]6CC(C)(C)CC[C@]67CC[C@]45C)[C@]3(C)CO)OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,86,1223.482,0.7230769230769231,1513.184987692549
9571,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.[C@]312CC[C@@H](O)[C@H]1C2,31,438.5450000000002,0.4,466.1533875310099
9572,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C)[Si](C)(C)OC1CCC23CC12,38,552.8090000000002,0.5161290322580645,541.4932375338942
9573,Cc1oc2cc(OCCCS3(=O))ccc2c(=O)c1-c1ccccc1.C/N=C1/C[C@@]23CC[C@]1(C)C2(C)C,36,505.68000000000035,0.4666666666666667,488.0816998990208
9574,Cc1oc2cc(OCCCS6(=O))ccc2c(=O)c1-c1ccccc1.CC1(C)CC[C@]26C(=O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,57,799.083,0.625,804.8721875540864
9575,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.Cc1ccccc1C(C)OC(=O)Nc1c(C#CC2=CC3C(F)=C(C45CC4)SC3S2)cnn1C,57,822.0179999999998,0.29545454545454547,802.3532907381634
9576,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.Cc1ccccc1C(C)OC(=O)Nc1c(C#CC2=CC3C=C(C45CC4)SC3S2)cnn1C,56,804.0279999999998,0.29545454545454547,779.9085058954906
9577,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=CC3C(C#N)=C(C45CC4)SC3S2)cnn1C)c1ccccc1Cl,58,849.4559999999998,0.2727272727272727,824.1670719293802
9578,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=CC3C(Cl)=C(C45CC4)SC3S2)cnn1C)c1ccccc1Cl,57,858.8909999999998,0.27906976744186046,817.9680005822784
9579,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=C(C#N)C3SC(C45CC4)=CC3S2)cnn1C)c1ccccc1Cl,58,849.4559999999998,0.2727272727272727,845.6768469337071
9580,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=CC3SC(C45CC4)=C(C#N)C3S2)cnn1C)c1ccccc1Cl,58,849.4559999999998,0.2727272727272727,845.6768469337073
9581,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=CC3SC(C45CC4)=C(Cl)C3S2)cnn1C)c1ccccc1Cl,57,858.8909999999998,0.27906976744186046,839.4777755866055
9582,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=C(F)C3SC(C45CC4)=CC3S2)cnn1C)c1ccccc1Cl,57,842.4359999999999,0.27906976744186046,839.4777755866053
9583,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=CC3C=C(C45CC4)SC3S2)cnn1C)c1ccccc1Cl,56,824.4459999999999,0.27906976744186046,795.5232157396056
9584,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.CC(OC(=O)Nc1c(C#CC2=CC3C(F)=C(C45CC4)SC3S2)cnn1C)c1ccccc1Cl,57,842.4359999999999,0.27906976744186046,817.9680005822784
9585,Cc1oc2cc(OCCCS5(=O))ccc2c(=O)c1-c1ccccc1.Cc1ccccc1C(C)OC(=O)Nc1c(C#CC2=C(Cl)C3SC(C45CC4)=CC3S2)cnn1C,57,838.4729999999997,0.29545454545454547,823.8630657424903
9586,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CCOc1ccc(C(=O)NCCNC(=O)c2ccc(O[C@H]3CC[C@](C)4CC3)cc2)cc1,55,764.9409999999999,0.3409090909090909,661.4085122958774
9587,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)[C@H](C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,59,829.0019999999995,0.5111111111111111,733.8864454121084
9588,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC[C@H](C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,58,814.9749999999997,0.5,732.716520410666
9589,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.C[C@H](C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,57,800.9479999999996,0.4883720930232558,726.716520410666
9590,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(/C(=N\C#N)NC1C2CC3CC1CC4(C3)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,58,814.9749999999996,0.5,707.6969704020122
9591,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(Oc1ccc(Cl)cc1)/C(=N\C#N)NC1C2CC3CC1CC4(C3)C2,50,712.3119999999997,0.425,614.0069283326524
9592,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(OCc1ccc(C(F)(F)F)cc1)C(=NC1C2CC3CC1CC4(C3)C2)NC#N,54,759.8909999999997,0.4523809523809524,628.81428325471
9593,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(Oc1ccccc1-c1ccccc1)C(=NC1C2CC3CC1CC4(C3)C2)NC#N,55,753.9649999999997,0.3695652173913043,652.6568809950276
9594,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CN(c1ccccc1)C(C)(C)C(=NC1C2CC3CC1CC4(C3)C2)NC#N,50,690.9099999999997,0.43902439024390244,609.0786745600246
9595,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ccccc2O)CC1,55,761.9889999999997,0.4772727272727273,684.8172682548475
9596,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(Oc1ccc(Br)cn1)C(=NC1C2CC3CC1CC4(C3)C2)NC#N,50,757.7509999999996,0.4358974358974359,671.9743407179711
9597,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2nccs2)CC1,53,753.0069999999996,0.5121951219512195,697.6147556387242
9598,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ncc(C#N)cc2Cl)CC1,57,806.4329999999994,0.4772727272727273,729.5334716697294
9599,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ccc(C#N)cn2)CC1,56,771.9879999999995,0.4772727272727273,707.0886868270564
9600,Cc1oc2cc(OCCCS4(=O))ccc2c(=O)c1-c1ccccc1.CC(C)(C(=NC1C2CC3CC1CC4(C3)C2)NC#N)N1CCN(c2ccnc(Cl)n2)CC1,55,782.4109999999995,0.5,721.3472528609465
