Number,SMILEs,MW,FSP3,Cm
5566,C1CC1CC(C(=O)N)*,112.152,0.8333333333333334,115.61796604542845
5567,CC(CCCC=C)C(=O)NC(CC1CCC1)C(=C(C)C)*,276.444,0.7222222222222222,212.94152224097243
5568,CN(CCC*)C1CCCC1,140.25,1.0,89.39590342065095
5569,C1=CC=C(C=C1)OC(C(CBr)(*)Br)(Br)Br,450.77,0.3333333333333333,214.72350188295115
5570,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)*,232.284,0.0,142.3728535475919
5571,CCC(CC1=CC=CC=C1)(N)*,148.22899999999996,0.4,146.1833785374957
5572,C1C(=O)NC(=O)CN1C2=CC=C(C=C2)*,189.194,0.2,129.39590342065094
5573,C1CCOC(C1)N2C=C3C(=N2)C=CC=C3C4=NC(=C5C=C(SC5=N4)CN6CCN(CC6)C*)N7CCOCC7,532.6940000000003,0.5357142857142857,542.219927741217
5574,CC(C)(C)/C=C/C1=CC=C(C=C1)[C@@H](CC2=CC=C(C=C2)C(=O)CCC*)C(=O)NC3=CC=C(C=C3)C4=CC5=CC=CC=C5O4,568.7370000000003,0.2307692307692307,379.3009222525113
5575,C1=CSC(=C1)C(C2=NC(=CS2)C(=O)O)*,224.286,0.1111111111111111,256.30092225251093
5576,C1CCC(C1)C2=CN=C(N2)C3=NC=CC(=C3)C4=CN=CC(=C4)C*,303.38900000000007,0.3157894736842105,283.82420938827465
5577,CN1C(=CC=N1)*,81.098,0.25,106.19339080452734
5578,COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OCCCNC3=C(C=C(C=C3)*)C4=CC=C(C=C4)N,469.5690000000002,0.1851851851851851,408.4680655780496
5579,CNC1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)*,337.42400000000004,0.0526315789473684,216.043015811739
5580,CCCCCCOC(=O)C*,143.206,0.875,101.12448484844214
5581,CC(C)(C)OC(=O)N(C)C1=CC=CC(=C1)CC*,234.319,0.5,192.24552842786247
